Data,Ativo,Preço_Sinal,Volume,Volume_Medio,Aumento_Volume_%,Tamanho_Rompimento_%,Retorno_5d,Retorno_Máximo_5d,Retorno_Mínimo_5d,Retorno_10d,Retorno_Máximo_10d,Retorno_Mínimo_10d,Retorno_20d,Retorno_Máximo_20d,Retorno_Mínimo_20d
2025-03-04 00:00:00,OLPX,1.6799999475479126,6331900.0,1205080.0,425.43,7.76,-10.12,2.38,-15.77,-24.4,2.38,-26.19,-23.21,2.38,-26.49
2025-05-08 00:00:00,OM,15.880000114440918,692400.0,110180.0,528.43,24.16,23.11,24.37,-26.35,16.31,31.23,-26.35,31.8,33.32,-26.35
2025-07-15 00:00:00,OMEX,1.7400000095367432,9406100.0,1910580.0,392.32,12.99,,,,,,,,,
2025-06-27 00:00:00,OMI,8.869999885559082,4078300.0,1274070.0,220.1,4.35,-2.37,7.67,-6.99,-10.15,7.67,-11.72,,,
2025-06-11 00:00:00,ONCY,0.5699999928474426,3613200.0,795000.0,354.49,5.56,29.82,31.58,-24.56,26.32,36.84,-24.56,107.02,129.82,-24.56
2025-06-02 00:00:00,ONDS,1.4700000286102295,35215700.0,9393740.0,274.88,19.51,14.29,39.12,-14.29,14.97,39.12,-14.29,33.33,55.78,-14.29
2025-06-23 00:00:00,ONL,2.4076037406921387,1762400.0,576030.0,205.96,8.48,-11.53,0.82,-14.4,-1.15,0.82,-14.4,,,
2025-07-17 00:00:00,ONL,2.559999942779541,1095200.0,336940.0,225.04,3.64,,,,,,,,,
2025-05-13 00:00:00,ONON,57.380001068115234,14646400.0,4073850.0,259.52,9.76,3.99,5.3,-4.71,4.18,6.81,-4.71,-1.03,6.81,-4.71
2025-07-16 00:00:00,OPAD,2.319999933242798,578900.0,137780.0,320.16,33.33,,,,,,,,,
2025-05-28 00:00:00,OPAL,3.799999952316284,1220600.0,321020.0,280.23,12.43,-17.76,7.37,-20.26,-18.68,7.37,-21.05,-31.32,7.37,-33.42
2025-03-04 00:00:00,OPK,1.919999957084656,49603600.0,7166990.0,592.11,4.35,-6.25,6.25,-8.85,-6.77,6.25,-10.94,-13.54,6.25,-14.58
2025-05-08 00:00:00,OPRT,6.150000095367432,717200.0,235070.0,205.1,8.27,12.52,23.25,-7.32,4.07,23.25,-7.32,14.31,23.25,-7.32
2025-05-05 00:00:00,OPTT,0.5,12546100.0,3138410.0,299.76,2.04,0.0,4.0,-14.0,6.0,24.0,-14.0,6.0,24.0,-14.0
2025-07-17 00:00:00,OPTT,0.699999988079071,26453700.0,4878630.0,442.24,7.69,,,,,,,,,
2025-06-12 00:00:00,ORCL,199.43621826171875,54610000.0,9850970.0,454.36,11.31,2.66,8.38,-5.49,5.19,8.54,-5.49,14.96,20.8,-5.49
2025-06-13 00:00:00,ORCL,214.7636566162109,53707400.0,14612500.0,267.54,6.29,-3.8,0.64,-6.51,1.58,6.04,-6.51,9.4,12.18,-6.51
2025-06-13 00:00:00,ORCX,27.290000915527344,624700.0,136580.0,357.39,12.07,-7.44,1.61,-11.43,2.64,11.03,-11.43,17.66,23.85,-11.43
2025-02-28 00:00:00,ORGO,6.210000038146973,58997200.0,478270.0,12235.54,61.3,-16.99,8.05,-35.91,-19.32,8.05,-35.91,-27.54,8.05,-35.91
2025-05-07 00:00:00,OSCR,17.020000457763672,29150800.0,4616680.0,531.42,25.42,-2.82,7.34,-10.05,-12.69,7.34,-13.04,-8.05,7.34,-20.27
2025-06-18 00:00:00,OSCR,18.770000457763672,49622700.0,15017310.0,230.44,9.64,9.11,21.36,-14.28,-12.25,21.36,-14.28,,,
2025-05-01 00:00:00,OSIS,224.3300018310547,683300.0,149160.0,358.1,9.02,-0.96,1.34,-6.25,1.63,4.22,-6.25,-2.33,4.57,-6.5
2025-06-05 00:00:00,OSK,109.61000061035156,2693400.0,642630.0,319.12,6.11,1.52,2.95,-5.91,-0.47,2.95,-5.91,13.62,13.83,-5.91
2025-06-16 00:00:00,OSS,4.480000019073486,2078600.0,428270.0,385.35,13.42,-13.62,7.14,-16.29,-12.95,7.14,-22.77,30.8,31.25,-22.77
2025-06-10 00:00:00,OST,6.699999809265137,15503500.0,3597220.0,330.99,3.55,8.81,8.96,-9.4,34.63,35.82,-9.4,-97.81,40.3,-98.19
2025-06-11 00:00:00,OST,6.900000095367432,16030200.0,4789980.0,234.66,2.99,5.36,7.25,-12.03,-92.03,36.23,-92.61,-98.07,36.23,-98.25
2025-05-13 00:00:00,OTLK,2.0299999713897705,1777100.0,305120.0,482.43,20.83,-16.26,0.25,-22.66,-19.7,0.25,-27.59,-11.82,0.25,-27.59
2025-03-21 00:00:00,OUST,11.050000190734863,7939700.0,1067790.0,643.56,8.87,-13.67,8.87,-22.71,-34.84,8.87,-38.19,-39.0,8.87,-42.62
2025-06-11 00:00:00,OUST,20.36000061035156,17407500.0,2894500.0,501.4,18.51,-0.1,2.65,-13.56,25.83,27.11,-13.56,14.64,28.04,-13.56
2025-07-02 00:00:00,OXBR,2.2699999809265137,1407400.0,115590.0,1117.58,15.82,-0.88,4.85,-22.91,2.2,11.94,-22.91,,,
2025-06-05 00:00:00,PAAS,28.600000381469727,15862200.0,4690660.0,238.17,5.07,1.26,3.71,-2.73,0.24,3.71,-2.73,2.66,3.71,-3.74
2025-04-09 00:00:00,PACB,1.4500000476837158,28549600.0,9244860.0,208.82,4.32,-17.24,2.76,-20.0,-21.38,2.76,-22.07,-17.24,2.76,-26.9
2025-06-17 00:00:00,PACS,12.350000381469728,2501900.0,365400.0,584.7,11.76,3.64,12.08,-17.17,5.59,12.08,-17.17,-0.32,12.08,-17.17
2025-05-08 00:00:00,PAHC,22.140214920043945,670100.0,199740.0,235.49,12.89,7.1,11.78,-13.84,3.46,11.78,-13.84,8.76,13.51,-13.84
2025-05-20 00:00:00,PANL,4.865333080291748,1297300.0,279560.0,364.05,8.49,-8.54,1.83,-11.18,-6.89,1.83,-12.24,-1.34,1.83,-12.24
2025-05-08 00:00:00,PAYC,248.9874420166016,1501900.0,493670.0,204.23,7.76,2.85,4.93,-6.56,4.87,5.39,-6.56,6.72,7.54,-6.56
2025-05-08 00:00:00,PAYS,2.7100000381469727,452500.0,139060.0,225.4,7.11,41.7,43.91,-15.13,29.89,43.91,-15.13,81.92,84.5,-15.13
2025-05-15 00:00:00,PAYS,3.839999914169312,756900.0,240170.0,215.15,14.63,-8.33,1.56,-14.84,15.89,19.27,-14.84,26.56,32.81,-14.84
2025-05-28 00:00:00,PAYS,4.349999904632568,1295800.0,351560.0,268.59,11.54,-0.23,5.29,-10.11,11.49,17.24,-10.11,57.01,60.92,-10.11
2025-02-28 00:00:00,PBYI,3.5799999237060547,2112800.0,335340.0,530.05,13.65,-1.96,4.75,-16.48,-7.26,4.75,-16.48,-12.29,4.75,-16.48
2025-07-14 00:00:00,PCLA,3.390000104904175,8373000.0,2631030.0,218.24,2.11,,,,,,,,,
2025-05-20 00:00:00,PDSB,1.6299999952316284,1416200.0,297370.0,376.24,10.51,-15.95,8.28,-18.4,1.23,8.28,-18.4,-1.23,17.48,-18.4
2025-07-17 00:00:00,PDYN,12.68000030517578,13415500.0,2860090.0,369.06,20.88,,,,,,,,,
2025-04-24 00:00:00,PEN,298.25,1574700.0,514680.0,205.96,4.41,-2.16,2.51,-8.16,-3.19,2.51,-8.16,-10.56,3.6,-11.15
2025-07-09 00:00:00,PENG,23.43000030517578,4212400.0,1193700.0,252.89,7.58,5.12,10.71,-13.28,,,,,,
2025-07-17 00:00:00,PEP,145.44000244140625,26155700.0,8277340.0,215.99,6.16,,,,,,,,,
2025-06-16 00:00:00,PERF,2.069999933242798,1384900.0,379740.0,264.7,7.25,4.35,6.28,-12.56,15.94,15.94,-12.56,11.11,25.12,-12.56
2025-05-13 00:00:00,PERI,10.850000381469728,3562800.0,579090.0,515.24,9.38,-3.23,8.66,-7.83,-0.83,8.66,-7.83,-8.66,8.66,-9.95
2025-06-30 00:00:00,PET,0.231000006198883,152819600.0,7492480.0,1939.64,35.88,10.39,18.61,-56.28,-45.89,18.61,-56.28,,,
2025-04-24 00:00:00,PEW,11.5,2884600.0,133250.0,2064.8,4.45,5.13,17.3,-5.13,12.61,17.3,-5.13,21.74,26.35,-5.13
2025-04-28 00:00:00,PEW,13.3100004196167,11773300.0,613350.0,1819.51,11.38,-8.79,1.35,-13.6,-2.1,3.46,-13.6,8.72,10.44,-13.6
2025-06-02 00:00:00,PEW,16.899999618530273,5809500.0,1069110.0,443.4,9.1,-11.36,3.37,-19.7,-8.82,3.37,-19.7,-9.82,3.37,-23.73
2025-07-11 00:00:00,PFGC,94.80999755859376,4643400.0,912650.0,408.78,3.84,4.01,5.96,-4.41,,,,,,
2025-07-08 00:00:00,PGNY,24.270000457763672,3686600.0,1133790.0,225.16,6.96,-4.24,1.61,-11.5,,,,,,
2025-07-17 00:00:00,PGY,29.5,9580700.0,2294940.0,317.47,22.46,,,,,,,,,
2025-06-18 00:00:00,PHH,23.950000762939453,1089900.0,326900.0,233.4,5.88,40.63,42.8,-12.32,69.44,71.69,-12.32,-95.85,73.24,-96.33
2025-06-20 00:00:00,PHH,26.56999969482422,1301700.0,403090.0,222.93,8.45,27.59,28.72,-11.55,54.35,56.15,-11.55,,,
2025-06-10 00:00:00,PHUN,3.7100000381469727,1188000.0,227700.0,421.74,8.51,-14.29,4.58,-17.25,-19.68,4.58,-23.18,-10.78,4.58,-23.18
2025-05-06 00:00:00,PINC,22.73027610778809,3507700.0,984810.0,256.18,11.14,-0.35,2.57,-7.41,0.7,2.57,-7.41,1.93,3.34,-7.41
2025-03-21 00:00:00,PKST,12.723899841308594,1349300.0,230080.0,486.45,2.65,-5.39,1.06,-6.98,-6.74,1.06,-9.6,-7.36,1.06,-17.32
2025-06-11 00:00:00,PLAY,30.459999084472656,5464900.0,1395230.0,291.68,14.34,5.25,8.34,-7.42,0.07,8.34,-7.42,5.98,16.64,-7.42
2025-05-16 00:00:00,PLBY,1.5499999523162842,2693100.0,382350.0,604.35,25.0,-6.45,8.77,-23.55,0.65,8.77,-23.55,-5.16,10.06,-23.55
2025-05-20 00:00:00,PLG,1.3200000524520874,3873700.0,625240.0,519.55,4.76,9.85,12.88,-12.88,20.45,21.21,-12.88,17.42,32.58,-12.88
2025-04-24 00:00:00,PLL,8.90999984741211,909000.0,260070.0,249.52,16.93,-14.48,0.9,-19.19,-17.85,0.9,-23.57,-27.95,0.9,-31.31
2025-07-10 00:00:00,PLL,7.255000114440918,1330900.0,335430.0,296.77,5.6,15.09,16.88,-10.68,,,,,,
2025-04-23 00:00:00,PLX,2.9600000381469727,2022300.0,621180.0,225.56,11.28,3.72,4.73,-9.12,-4.05,4.73,-9.12,-42.23,4.73,-50.68
2025-07-01 00:00:00,PMAX,0.4600000083446502,5380000.0,718350.0,648.94,4.55,-20.22,15.22,-22.17,-17.61,15.22,-22.39,,,
2025-04-29 00:00:00,PMEC,1.0499999523162842,573300.0,100520.0,470.33,16.67,27.62,30.48,-22.95,14.29,30.48,-22.95,14.29,30.48,-22.95
2025-07-08 00:00:00,PMVP,1.3200000524520874,753900.0,218120.0,245.64,7.76,0.76,5.3,-9.85,,,,,,
2025-04-21 00:00:00,PNBK,4.03000020980835,969300.0,215920.0,348.92,10.11,-2.73,7.44,-36.72,-27.3,9.18,-36.72,44.17,85.36,-36.72
2025-05-09 00:00:00,PODD,310.6700134277344,3216200.0,789200.0,307.53,16.22,4.53,4.68,-5.68,3.44,6.01,-5.68,-1.61,6.01,-5.68
2025-06-25 00:00:00,POET,5.070000171661377,7579600.0,867080.0,774.15,5.62,13.81,17.16,-11.83,38.26,43.59,-11.83,,,
2025-02-21 00:00:00,PONY,23.61000061035156,6251600.0,2031020.0,207.81,25.12,-31.94,1.14,-34.6,-35.62,1.14,-40.24,-46.17,1.14,-49.13
2025-04-22 00:00:00,POWW,1.7999999523162842,1380600.0,381860.0,261.55,14.65,4.44,4.44,-13.89,12.22,18.33,-13.89,0.56,18.33,-13.89
2025-06-03 00:00:00,PPTA,17.309999465942383,3910100.0,917200.0,326.31,13.29,-4.51,3.76,-14.62,-24.49,3.76,-26.29,-29.23,3.76,-32.52
2025-02-26 00:00:00,PRCH,6.599999904632568,31966500.0,1414910.0,2159.26,22.11,8.94,10.53,-26.97,-9.7,10.53,-26.97,14.85,28.56,-26.97
2025-05-07 00:00:00,PRCH,10.649999618530272,24000000.0,1968280.0,1119.34,65.12,1.31,6.57,-29.58,-10.7,14.55,-29.58,-12.39,14.55,-29.58
2025-02-28 00:00:00,PRGO,28.706764221191406,7582000.0,1652060.0,358.94,13.19,-3.3,6.66,-6.1,-5.04,6.66,-7.2,-2.25,6.66,-7.2
2025-06-25 00:00:00,PRQR,2.1600000858306885,901300.0,287610.0,213.38,6.4,-1.39,17.59,-7.41,9.26,17.59,-7.41,,,
2025-06-09 00:00:00,PRSO,1.4700000286102295,986100.0,259640.0,279.8,22.5,-22.45,4.76,-25.85,-27.89,4.76,-29.93,-19.73,4.76,-33.33
2025-03-05 00:00:00,PRTS,1.2400000095367432,8837600.0,341010.0,2491.6,3.33,-12.1,7.26,-17.74,-18.55,7.26,-22.58,-16.13,7.26,-31.45
2025-06-06 00:00:00,PRZO,1.100000023841858,1524700.0,443020.0,244.16,4.76,27.27,27.27,-12.0,7.27,27.27,-12.0,34.55,38.18,-12.0
2025-06-13 00:00:00,PRZO,1.399999976158142,10145500.0,946080.0,972.37,14.75,-15.71,0.0,-21.43,-10.71,0.0,-23.57,20.0,28.57,-23.57
2025-06-11 00:00:00,PSIG,0.4199999868869781,1335800.0,359260.0,271.82,7.69,-13.1,2.86,-16.9,-10.24,2.86,-16.9,3.57,6.9,-16.9
2025-05-27 00:00:00,PSQH,2.75,8202700.0,1007390.0,714.25,19.83,-15.64,2.91,-28.0,-9.82,2.91,-28.0,-30.55,2.91,-36.0
2025-02-27 00:00:00,PSTL,13.78231716156006,780900.0,188950.0,313.28,3.75,-2.28,0.43,-9.76,0.28,3.99,-9.76,0.21,3.99,-9.76
2025-03-06 00:00:00,PSTV,1.440000057220459,359585000.0,839130.0,42752.12,8.27,-47.92,60.42,-67.36,-4.17,60.42,-67.36,-46.53,60.42,-67.36
2025-05-13 00:00:00,PSX,124.37152862548828,11117000.0,2638650.0,321.31,4.9,-2.79,0.89,-3.47,-9.33,0.89,-11.76,-2.75,0.89,-11.76
2025-07-09 00:00:00,PTC,210.47000122070312,4183900.0,912280.0,358.62,17.44,-7.74,1.27,-16.01,,,,,,
2025-02-28 00:00:00,PTCT,55.2599983215332,1921400.0,626020.0,206.92,4.36,-4.83,0.62,-19.82,-1.38,0.71,-19.82,-1.85,5.65,-19.82
2025-03-10 00:00:00,PTGX,55.95000076293945,5227800.0,1366290.0,282.63,31.62,-5.25,8.31,-13.32,-6.11,8.31,-13.32,-22.77,8.31,-24.15
2025-05-23 00:00:00,PTHL,6.550000190734863,1555000.0,294950.0,427.21,7.73,-3.97,11.6,-26.87,129.01,190.84,-26.87,186.11,213.74,-26.87
2025-06-05 00:00:00,PTHL,8.899999618530273,3096600.0,952340.0,225.16,21.75,89.33,114.04,-21.35,118.76,118.76,-21.35,119.66,151.01,-21.35
2025-05-08 00:00:00,PUBM,11.0,1509400.0,478350.0,215.54,8.27,5.0,9.64,-6.91,3.91,9.64,-6.91,9.64,13.0,-6.91
2025-05-14 00:00:00,PVH,87.23981475830078,3781300.0,987850.0,282.78,4.75,-4.71,0.74,-5.01,-2.82,0.74,-8.8,-26.42,0.74,-26.89
2025-05-08 00:00:00,PZZA,38.15983963012695,2808400.0,887340.0,216.5,6.25,3.76,9.97,-10.39,11.45,12.13,-10.39,30.79,32.02,-10.39
2025-03-14 00:00:00,QBTS,10.149999618530272,261242300.0,53503280.0,388.27,23.51,-17.64,17.73,-24.93,-25.32,17.73,-28.57,-28.57,17.73,-43.15
2025-05-08 00:00:00,QBTS,10.420000076293944,228913500.0,27341180.0,737.25,28.01,5.85,19.87,-26.01,82.73,87.33,-26.01,78.69,89.68,-26.01
2025-05-08 00:00:00,QDEL,36.459999084472656,6902900.0,1847070.0,273.72,23.8,-9.41,6.94,-21.72,-17.22,6.94,-21.72,-19.01,6.94,-21.72
2025-03-17 00:00:00,QMCO,21.489999771118164,6760500.0,1353740.0,399.39,11.46,-19.87,13.54,-27.64,-33.09,13.54,-40.2,-43.28,13.54,-54.68
2025-05-19 00:00:00,QMCO,13.649999618530272,9512500.0,1039730.0,814.9,6.64,-10.18,5.49,-23.66,-12.97,5.49,-23.66,-27.55,5.49,-28.13
2025-03-04 00:00:00,QMMM,1.0800000429153442,2439600.0,626330.0,289.51,3.85,35.19,52.78,-20.19,10.19,92.59,-20.19,-6.48,92.59,-20.19
2025-05-08 00:00:00,QMMM,1.059999942779541,16476600.0,129940.0,12580.16,34.18,6.6,33.96,-30.19,30.19,33.96,-30.19,2.83,53.77,-30.19
2025-06-05 00:00:00,QNCX,1.190000057220459,621800.0,154930.0,301.34,4.39,0.84,7.56,-7.56,9.24,21.85,-7.56,36.97,43.7,-7.56
2025-05-19 00:00:00,QNTM,12.260000228881836,598100.0,143480.0,316.85,18.23,-5.63,9.62,-18.43,26.06,27.65,-18.43,109.87,144.62,-18.43
2025-05-16 00:00:00,QS,4.730000019073486,33523100.0,9851860.0,240.27,7.5,-16.07,2.54,-19.66,-16.91,2.54,-19.66,-5.29,2.54,-19.66
2025-06-26 00:00:00,QS,7.650000095367432,196271300.0,28622670.0,585.72,20.47,-8.24,0.92,-26.8,20.65,27.71,-26.8,,,
2025-04-01 00:00:00,QSG,6.579999923706055,10274500.0,1894000.0,442.48,43.36,-36.63,20.97,-44.07,-35.26,20.97,-47.57,-6.23,20.97,-47.57
2025-06-10 00:00:00,QSG,9.239999771118164,5893500.0,674490.0,773.77,14.88,41.56,50.76,-24.24,1.08,69.26,-24.24,5.95,69.26,-24.24
2025-06-11 00:00:00,QSG,12.0600004196167,5852400.0,1181930.0,395.16,21.82,11.86,29.68,-23.71,-26.87,29.68,-30.1,-26.12,29.68,-35.32
2025-05-12 00:00:00,QSI,1.5099999904632568,9603000.0,3184640.0,201.54,11.85,-6.62,5.96,-12.91,27.15,42.38,-12.91,12.58,42.38,-12.91
2025-05-20 00:00:00,QSI,1.6799999475479126,25873000.0,6333680.0,308.5,5.0,5.95,27.98,-13.69,4.17,27.98,-13.69,4.17,27.98,-13.69
2025-06-10 00:00:00,QTRX,6.579999923706055,2935100.0,568830.0,415.99,12.86,-6.69,6.84,-15.81,-5.78,6.84,-15.81,-11.02,7.75,-15.81
2025-07-10 00:00:00,QTTB,3.319999933242798,59600000.0,168180.0,35338.22,79.46,-30.12,12.95,-53.61,,,,,,
2025-05-08 00:00:00,QTWO,90.79000091552734,1949300.0,517030.0,277.02,10.53,-0.55,3.49,-6.99,-3.84,3.49,-6.99,0.53,3.49,-6.99
2025-05-08 00:00:00,QUBT,8.4399995803833,25447100.0,8324730.0,205.68,5.11,9.48,13.27,-14.81,43.01,53.55,-14.81,62.32,73.93,-14.81
2025-05-16 00:00:00,QUBT,12.869999885559082,92117500.0,15280600.0,502.84,34.62,3.42,11.11,-20.28,-8.31,14.06,-20.28,64.88,68.88,-20.28
2025-07-07 00:00:00,RAIL,9.90999984741211,348800.0,115230.0,202.7,8.78,18.06,22.1,-9.18,,,,,,
2025-07-09 00:00:00,RAIL,11.65999984741211,875600.0,140240.0,524.36,14.31,-2.49,3.77,-17.84,,,,,,
2025-07-10 00:00:00,RAY,1.7599999904632568,2446700.0,683380.0,258.03,19.73,43.75,44.89,-17.61,,,,,,
2025-06-27 00:00:00,RCL,309.510009765625,12060600.0,2496700.0,383.06,4.51,6.25,8.76,-4.51,10.51,11.34,-4.51,,,
2025-05-08 00:00:00,RDVT,46.619998931884766,469900.0,107110.0,338.71,15.11,5.51,6.82,-9.7,7.49,9.61,-9.7,-2.1,9.61,-9.7
2025-06-13 00:00:00,RDWR,26.600000381469727,890900.0,119010.0,648.59,7.34,6.2,7.48,-8.46,10.68,10.9,-8.46,4.06,18.68,-8.46
2025-06-17 00:00:00,RELI,2.1700000762939453,19294800.0,573450.0,3264.69,39.1,0.46,63.59,-39.63,-20.28,63.59,-39.63,-31.8,63.59,-39.63
2025-06-30 00:00:00,RFIL,6.46999979019165,444600.0,131320.0,238.56,10.79,12.67,13.76,-11.28,14.37,17.62,-11.28,,,
2025-06-06 00:00:00,RFL,1.8899999856948853,396000.0,100160.0,295.37,13.86,9.52,68.78,-14.29,-12.7,68.78,-25.4,-2.65,68.78,-25.4
2025-06-09 00:00:00,RFL,2.25,1086700.0,137870.0,688.21,16.58,-11.11,41.78,-15.11,-25.78,41.78,-37.33,-16.44,41.78,-37.33
2025-03-13 00:00:00,RGC,0.3707889914512634,886490600.0,307800.0,287908.64,165.35,219.38,224.56,-69.2,147.48,389.71,-69.2,100.43,389.71,-69.2
2025-04-30 00:00:00,RGC,1.5789469480514526,22925400.0,1368760.0,1574.9,45.77,216.65,316.67,-47.33,471.65,816.67,-47.33,1134.97,1274.03,-47.33
2025-02-20 00:00:00,RGR,39.38062286376953,467100.0,135670.0,244.29,7.51,-0.55,2.59,-6.73,0.55,2.59,-6.73,-0.01,3.28,-6.73
2025-05-02 00:00:00,RGTI,10.630000114440918,69215600.0,20920580.0,230.85,5.77,-0.47,2.73,-14.02,11.48,17.78,-14.02,15.33,43.93,-14.02
2025-07-16 00:00:00,RGTI,16.559999465942383,193609400.0,35372650.0,447.34,16.29,,,,,,,,,
2025-05-22 00:00:00,RGTX,46.97999954223633,2810500.0,894340.0,214.25,13.45,-25.37,20.69,-34.76,-35.89,20.69,-42.08,-42.95,20.69,-48.34
2025-07-16 00:00:00,RGTX,56.31999969482422,3240000.0,617320.0,424.85,27.74,,,,,,,,,
2025-07-17 00:00:00,RILY,5.789999961853027,3401000.0,1118100.0,204.18,17.68,,,,,,,,,
2025-06-02 00:00:00,RITR,4.75,3782000.0,326070.0,1059.87,16.14,-8.0,57.89,-32.84,9.47,57.89,-32.84,7.37,76.21,-35.47
2025-03-25 00:00:00,RLMD,0.3199999928474426,1304500.0,298930.0,336.39,4.58,-14.38,1.25,-18.75,-21.25,1.88,-23.44,115.63,118.75,-24.06
2025-04-23 00:00:00,RLMD,0.6899999976158142,33760600.0,1836650.0,1738.16,44.05,-53.33,9.42,-61.16,-50.14,9.42,-61.16,-24.78,9.42,-61.16
2025-07-10 00:00:00,RMNI,5.159999847412109,2948200.0,387140.0,661.53,22.86,-2.13,4.26,-11.82,,,,,,
2025-07-09 00:00:00,RMTI,1.190000057220459,1527900.0,324500.0,370.85,10.19,-10.08,19.33,-21.01,,,,,,
2025-07-03 00:00:00,RNW,7.670000076293945,5411700.0,938220.0,476.81,6.97,-2.74,0.0,-4.82,-0.85,0.26,-4.82,,,
2025-05-16 00:00:00,RNXT,1.1799999475479126,414000.0,121920.0,239.57,5.36,0.85,10.17,-6.78,20.34,22.46,-6.78,11.02,22.46,-6.78
2025-05-12 00:00:00,RUN,10.960000038146973,37562800.0,12182730.0,208.33,15.01,3.01,20.71,-8.76,-34.4,20.71,-43.8,-19.16,20.71,-43.8
2025-05-19 00:00:00,RYAAY,53.970001220703125,4462300.0,1445170.0,208.77,4.55,4.48,4.61,-2.67,2.48,6.21,-2.67,2.0,8.17,-2.67
2025-07-09 00:00:00,RYTM,89.0,4796900.0,691790.0,593.4,27.34,2.74,6.52,-15.72,,,,,,
2025-04-24 00:00:00,RZLV,1.9700000286102293,11621300.0,3667400.0,216.88,26.28,11.17,30.46,-25.38,16.75,30.46,-25.38,11.17,30.46,-25.38
2025-06-24 00:00:00,RZLV,2.7799999713897705,44813600.0,5440480.0,723.71,17.05,3.6,19.78,-18.71,-10.43,19.78,-18.71,,,
2025-02-20 00:00:00,SABR,4.150000095367432,12899600.0,2716030.0,374.94,15.28,-0.48,11.57,-14.82,-4.1,11.57,-14.82,-17.35,11.57,-26.63
2025-02-21 00:00:00,SABR,4.519999980926514,15938000.0,3700600.0,330.69,8.39,-8.63,2.43,-11.06,-13.94,2.43,-14.71,-22.57,2.43,-32.63
2025-03-07 00:00:00,SACH,1.2260937690734863,787000.0,241810.0,225.46,15.65,-3.76,0.75,-13.61,-9.24,0.75,-13.61,-18.63,0.75,-21.76
2025-06-05 00:00:00,SACH,1.0840649604797363,528700.0,125750.0,320.44,11.88,5.31,7.88,-11.5,-1.3,10.62,-11.5,6.08,14.38,-11.5
2025-07-08 00:00:00,SACH,1.2799999713897705,657000.0,177940.0,269.23,3.23,-3.12,5.47,-8.59,,,,,,
2025-07-07 00:00:00,SAND,10.239999771118164,43562100.0,4660870.0,834.63,5.68,-4.2,1.95,-7.62,,,,,,
2025-02-25 00:00:00,SARK,40.7400016784668,1136300.0,374130.0,203.72,6.07,9.89,21.93,-6.94,29.63,36.18,-6.94,-0.59,36.18,-6.94
2025-04-14 00:00:00,SATL,4.46999979019165,1965700.0,475520.0,313.38,3.0,-19.24,1.57,-24.83,-9.62,1.57,-24.83,-8.5,8.72,-24.83
2025-05-02 00:00:00,SATL,4.71999979019165,2441600.0,666590.0,266.28,3.96,-9.53,2.97,-16.1,-12.29,4.66,-20.55,-21.4,4.66,-24.79
2025-06-27 00:00:00,SBCF,27.479999542236328,1922800.0,538490.0,257.07,2.84,5.64,9.13,-2.91,7.31,9.13,-2.91,,,
2025-05-05 00:00:00,SBET,4.920000076293945,821883.0,124662.4,559.29,20.59,-32.72,0.0,-51.02,-40.45,0.0,-51.02,922.15,2422.76,-51.02
2025-05-23 00:00:00,SBET,6.71999979019165,6066500.0,118200.0,5032.4,36.59,723.96,1747.02,-46.73,337.95,1747.02,-46.73,43.75,1747.02,-46.73
2025-05-29 00:00:00,SBET,79.20999908447266,20324600.0,6344360.0,220.36,48.19,-46.32,56.7,-63.33,-58.93,56.7,-63.33,-88.18,56.7,-89.02
2025-04-16 00:00:00,SBEV,4.300000190734863,43975700.0,5639000.0,679.85,43.33,67.21,127.67,-27.21,71.4,127.67,-27.21,22.09,127.67,-27.21
2025-05-15 00:00:00,SCPH,2.880000114440918,1691400.0,244760.0,591.04,4.35,21.7,23.92,-23.61,26.39,29.69,-23.61,37.15,52.78,-23.61
2025-04-11 00:00:00,SDGR,24.489999771118164,4031300.0,1158740.0,247.9,2.47,6.94,9.68,-20.29,5.14,11.35,-20.29,-1.31,11.35,-20.29
2025-06-13 00:00:00,SDOT,1.7200000286102295,3227400.0,379260.0,750.97,6.17,-16.28,19.77,-22.67,-23.26,19.77,-25.0,-25.0,19.77,-27.27
2025-05-13 00:00:00,SE,154.1300048828125,12348400.0,3956030.0,212.14,4.75,5.37,7.25,-4.46,7.0,9.83,-4.46,0.2,12.02,-4.46
2025-05-21 00:00:00,SEGG,1.7799999713897705,163530700.0,539080.0,30235.15,64.81,-1.69,48.6,-60.67,-21.91,48.6,-60.67,-25.28,48.6,-60.67
2025-06-27 00:00:00,SERA,4.090000152587891,8673200.0,322370.0,2590.45,96.63,-40.83,0.0,-50.86,-32.52,0.0,-50.86,,,
2025-05-09 00:00:00,SEZL,87.0999984741211,3899600.0,1255350.0,210.64,6.44,7.68,9.68,-15.43,20.91,22.86,-15.43,51.73,54.98,-15.43
2025-04-29 00:00:00,SFD,21.42825508117676,2121800.0,655820.0,223.53,4.1,2.77,8.21,-10.89,4.43,8.21,-10.89,6.73,9.39,-10.89
2025-03-25 00:00:00,SFHG,0.8700000047683716,4171800.0,112910.0,3594.8,2.35,-23.45,0.0,-27.59,-19.77,0.0,-28.74,-20.92,0.0,-29.2
2025-05-13 00:00:00,SFHG,0.962000012397766,366200.0,100750.0,263.47,14.52,-5.61,9.15,-27.23,-7.48,9.15,-27.23,-15.8,9.15,-31.39
