Data,Preço_Sinal,Retorno_5d,Preço_5d,Retorno_10d,Preço_10d,Retorno_20d,Preço_20d,Stock
2025-02-18 00:00:00,462.8052062988281,0.36,464.45,-0.96,458.35,-0.77,459.25,LIN
2025-03-13 00:00:00,451.8190002441406,0.99,456.29,2.53,463.25,-4.72,430.51,LIN
2025-03-26 00:00:00,459.9630126953125,1.8,468.25,-3.35,444.55,-2.58,448.1,LIN
2025-05-15 00:00:00,452.7759399414063,1.05,457.54,2.94,466.09,2.92,465.98,LIN
2025-06-03 00:00:00,470.3200073242188,1.11,475.56,-2.0,460.9,1.46,477.17,LIN
2025-07-17 00:00:00,461.2900085449219,,,,,,,LIN
2025-01-28 00:00:00,15.880000114440918,7.81,17.12,10.14,17.49,15.18,18.29,LINC
2025-02-28 00:00:00,18.350000381469727,-13.9,15.8,-18.96,14.87,-14.39,15.71,LINC
2025-04-09 00:00:00,16.950000762939453,1.47,17.2,1.06,17.13,18.7,20.12,LINC
2025-04-25 00:00:00,17.3799991607666,5.24,18.29,20.37,20.92,26.7,22.02,LINC
2025-05-30 00:00:00,23.799999237060547,-3.15,23.05,-5.63,22.46,-3.15,23.05,LINC
2025-06-23 00:00:00,23.09000015258789,-0.17,23.05,-2.34,22.55,,,LINC
2025-02-04 00:00:00,12.350000381469728,-0.57,12.28,4.53,12.91,-14.17,10.6,LIND
2025-02-28 00:00:00,11.170000076293944,-4.92,10.62,-7.97,10.28,-14.68,9.53,LIND
2025-04-09 00:00:00,8.819999694824219,-10.2,7.92,0.68,8.88,16.21,10.25,LIND
2025-05-14 00:00:00,10.710000038146973,-7.1,9.95,-2.05,10.49,4.2,11.16,LIND
2025-06-05 00:00:00,10.920000076293944,2.2,11.16,2.01,11.14,16.03,12.67,LIND
2025-03-05 00:00:00,60.43495941162109,-6.4,56.57,-2.27,59.06,-4.31,57.83,LINE
2025-03-24 00:00:00,58.89764404296875,-1.65,57.93,-14.03,50.64,-5.97,55.38,LINE
2025-03-31 00:00:00,57.92787551879883,-12.59,50.64,-7.35,53.67,-3.65,55.81,LINE
2025-04-09 00:00:00,54.064701080322266,0.3,54.23,3.03,55.7,-18.29,44.17,LINE
2025-05-09 00:00:00,45.07367706298828,4.41,47.06,-0.9,44.67,-0.71,44.75,LINE
2025-05-15 00:00:00,46.73355865478516,-3.51,45.09,-9.75,42.18,-7.72,43.13,LINE
2025-02-14 00:00:00,7.340000152587891,-9.26,6.66,-9.67,6.63,-15.53,6.2,LINK
2025-03-06 00:00:00,5.989999771118164,0.17,6.0,7.01,6.41,0.67,6.03,LINK
2025-03-19 00:00:00,6.489999771118164,0.92,6.55,-1.08,6.42,-6.47,6.07,LINK
2025-04-01 00:00:00,6.480000019073486,-10.96,5.77,-11.27,5.75,-3.86,6.23,LINK
2025-07-16 00:00:00,7.760000228881836,,,,,,,LINK
2025-02-04 00:00:00,7.269999980926514,20.22,8.74,18.16,8.59,14.86,8.35,LION
2025-02-06 00:00:00,7.380000114440918,21.95,9.0,12.6,8.31,9.62,8.09,LION
2025-03-17 00:00:00,8.1899995803833,-8.18,7.52,-8.79,7.47,-23.93,6.23,LION
2025-05-16 00:00:00,6.820000171661377,-3.23,6.6,7.92,7.36,-8.06,6.27,LION
2025-05-30 00:00:00,7.230000019073486,-10.65,6.46,-12.17,6.35,-19.64,5.81,LION
2025-04-04 00:00:00,1.559999942779541,8.97,1.7,-3.21,1.51,-11.54,1.38,LIQT
2025-04-17 00:00:00,1.5399999618530271,3.9,1.6,-3.9,1.48,-1.3,1.52,LIQT
2025-07-08 00:00:00,1.7799999713897705,6.18,1.89,,,,,LIQT
2025-01-24 00:00:00,1.25,-7.2,1.16,-12.0,1.1,-18.4,1.02,LITB
2025-01-31 00:00:00,1.159999966621399,-5.17,1.1,-8.62,1.06,-13.79,1.0,LITB
2025-04-07 00:00:00,52.2599983215332,0.19,52.36,-1.19,51.64,23.27,64.42,LITE
2025-04-09 00:00:00,59.810001373291016,-12.71,52.21,-1.74,58.77,9.78,65.66,LITE
2025-06-12 00:00:00,85.5,4.87,89.66,10.82,94.75,7.88,92.24,LITE
2025-03-20 00:00:00,7.813000202178955,-2.83,7.59,-22.63,6.05,-31.28,5.37,LITM
2025-04-11 00:00:00,6.0970001220703125,-19.83,4.89,-10.87,5.43,-37.35,3.82,LITM
2025-07-15 00:00:00,4.010000228881836,,,,,,,LITM
2025-05-22 00:00:00,5.53000020980835,-4.34,5.29,0.54,5.56,-3.8,5.32,LITP
2025-04-28 00:00:00,11.130000114440918,7.01,11.91,106.65,23.0,114.73,23.9,LIVE
2025-07-17 00:00:00,14.710000038146973,,,,,,,LIVE
2025-04-02 00:00:00,39.5,-9.57,35.72,-11.22,35.07,-6.86,36.79,LIVN
2025-06-18 00:00:00,45.16999816894531,1.39,45.8,2.13,46.13,-6.09,42.42,LIVN
2025-05-13 00:00:00,25.125,1.57,25.52,1.53,25.51,3.25,25.94,LIVR
2025-02-03 00:00:00,2.740000009536743,-16.79,2.28,-47.81,1.43,-55.84,1.21,LIXT
2025-06-30 00:00:00,0.9100000262260436,178.02,2.53,307.69,3.71,,,LIXT
2025-07-09 00:00:00,0.2269999980926513,-20.7,0.18,,,,,LIXTW
2025-02-04 00:00:00,66.3268814086914,3.59,68.7,0.0,66.33,-5.68,62.56,LKFN
2025-02-11 00:00:00,68.70489501953125,-3.46,66.33,-6.03,64.56,-11.48,60.82,LKFN
2025-04-09 00:00:00,55.10065841674805,-3.58,53.13,-1.83,54.09,8.76,59.93,LKFN
2025-04-24 00:00:00,54.09000015258789,3.99,56.25,10.8,59.93,9.85,59.42,LKFN
2025-06-03 00:00:00,60.2599983215332,2.62,61.84,-3.17,58.35,7.1,64.54,LKFN
2025-06-23 00:00:00,59.90999984741211,2.57,61.45,8.36,64.92,,,LKFN
2025-07-10 00:00:00,65.69999694824219,-0.47,65.39,,,,,LKFN
2025-07-14 00:00:00,66.47000122070312,,,,,,,LKFN
2025-02-11 00:00:00,37.157012939453125,4.54,38.84,10.8,41.17,12.87,41.94,LKQ
2025-03-06 00:00:00,42.14546203613281,-2.75,40.99,-3.46,40.69,-0.63,41.88,LKQ
2025-04-09 00:00:00,41.31292724609375,-0.55,41.08,-10.45,36.99,-3.8,39.74,LKQ
2025-04-11 00:00:00,41.7100715637207,-1.9,40.92,-11.43,36.94,-0.02,41.7,LKQ
2025-04-29 00:00:00,37.38120269775391,4.62,39.11,11.77,41.78,7.62,40.23,LKQ
2025-05-30 00:00:00,40.470001220703125,-3.41,39.09,-5.81,38.12,-8.55,37.01,LKQ
2025-06-03 00:00:00,40.369998931884766,-1.51,39.76,-7.98,37.15,-4.46,38.57,LKQ
2025-07-01 00:00:00,37.959999084472656,2.34,38.85,-1.61,37.35,,,LKQ
2025-02-12 00:00:00,869.6853637695312,0.19,871.33,3.87,903.31,-8.01,800.01,LLY
2025-02-28 00:00:00,918.7467651367188,-5.55,867.8,-11.64,811.82,-10.66,820.83,LLY
2025-03-05 00:00:00,927.8181762695312,-11.6,820.18,-9.97,835.3,-11.99,816.55,LLY
2025-03-19 00:00:00,835.2978515625,-1.22,825.07,-2.24,816.55,-12.2,733.4,LLY
2025-05-12 00:00:00,754.0244140625,0.14,755.11,-3.82,725.22,7.05,807.19,LLY
2025-04-09 00:00:00,68.7699966430664,-4.44,65.72,2.2,70.28,7.18,73.71,LLYVA
2025-05-02 00:00:00,72.55000305175781,2.04,74.03,7.39,77.91,-0.08,72.49,LLYVA
2025-05-15 00:00:00,77.1500015258789,-2.16,75.48,-6.86,71.86,-6.31,72.28,LLYVA
2025-06-23 00:00:00,79.56999969482422,-0.11,79.48,-3.71,76.62,,,LLYVA
2025-07-10 00:00:00,77.18000030517578,4.38,80.56,,,,,LLYVA
2025-01-24 00:00:00,72.0199966430664,2.18,73.59,4.9,75.55,11.55,80.34,LLYVK
2025-02-11 00:00:00,76.51000213623047,4.46,79.92,-3.14,74.11,-12.67,66.82,LLYVK
2025-03-19 00:00:00,67.41999816894531,2.57,69.15,6.11,71.54,-0.65,66.98,LLYVK
2025-04-09 00:00:00,69.94999694824219,-4.25,66.98,2.27,71.54,6.66,74.61,LLYVK
2025-05-09 00:00:00,75.08000183105469,4.94,78.79,2.38,76.87,1.08,75.89,LLYVK
2025-05-15 00:00:00,78.12000274658203,-2.06,76.51,-6.62,72.95,-6.25,73.24,LLYVK
2025-06-23 00:00:00,80.86000061035156,0.37,81.16,-3.39,78.12,,,LLYVK
2025-07-10 00:00:00,78.9000015258789,4.28,82.28,,,,,LLYVK
2025-07-14 00:00:00,81.75,,,,,,,LLYVK
2025-03-20 00:00:00,85.47354125976562,-2.05,83.72,-4.48,81.64,0.7,86.07,LMAT
2025-03-31 00:00:00,83.69783020019531,-5.38,79.2,-0.14,83.58,10.37,92.38,LMAT
2025-04-09 00:00:00,83.69783020019531,0.92,84.47,9.37,91.54,-2.86,81.3,LMAT
2025-05-23 00:00:00,81.4000015258789,-1.23,80.4,2.36,83.32,4.18,84.8,LMAT
2025-05-30 00:00:00,82.19999694824219,2.35,84.13,-1.3,81.13,1.03,83.05,LMAT
2025-06-18 00:00:00,81.69000244140625,0.87,82.4,3.31,84.39,0.39,82.01,LMAT
2025-02-28 00:00:00,83.0,-12.42,72.69,-7.82,76.51,-8.12,76.26,LMB
2025-04-07 00:00:00,71.05000305175781,12.84,80.17,23.11,87.47,61.42,114.69,LMB
2025-04-09 00:00:00,77.58999633789062,9.76,85.16,20.31,93.35,54.58,119.94,LMB
2025-05-23 00:00:00,127.9499969482422,4.07,133.16,7.43,137.46,11.03,142.06,LMB
2025-06-23 00:00:00,141.1699981689453,-0.76,140.1,1.64,143.48,,,LMB
2025-06-18 00:00:00,48.950721740722656,0.65,49.27,0.51,49.2,0.63,49.26,LMBS
2025-06-30 00:00:00,49.2599983215332,-0.24,49.14,-0.28,49.12,,,LMBS
2025-05-30 00:00:00,1.9299999475479128,1.04,1.95,-15.03,1.64,48.19,2.86,LMFA
2025-01-23 00:00:00,33.099998474121094,1.93,33.74,8.49,35.91,0.97,33.42,LMND
2025-03-04 00:00:00,37.310001373291016,-8.12,34.28,-9.01,33.95,-15.3,31.6,LMND
2025-03-07 00:00:00,36.15999984741211,-3.29,34.97,-4.37,34.58,-22.1,28.17,LMND
2025-04-09 00:00:00,29.81999969482422,-9.73,26.92,-1.48,29.38,4.69,31.22,LMND
2025-04-16 00:00:00,26.920000076293945,9.14,29.38,5.91,28.51,16.23,31.29,LMND
2025-04-24 00:00:00,29.3799991607666,-2.96,28.51,6.26,31.22,5.21,30.91,LMND
2025-05-30 00:00:00,33.5,19.04,39.88,20.81,40.47,30.78,43.81,LMND
2025-07-14 00:00:00,40.27000045776367,,,,,,,LMND
2025-01-23 00:00:00,22.885915756225582,-0.04,22.88,-0.82,22.7,-1.82,22.47,LMNR
2025-02-20 00:00:00,22.598478317260746,-3.42,21.83,-4.78,21.52,-22.81,17.44,LMNR
2025-04-25 00:00:00,15.797201156616213,0.06,15.81,-2.21,15.45,-3.21,15.29,LMNR
2025-06-23 00:00:00,15.160137176513672,2.76,15.58,2.97,15.61,,,LMNR
2025-07-01 00:00:00,15.886788368225098,-1.62,15.63,-5.46,15.02,,,LMNR
2025-03-13 00:00:00,464.7288513183594,-0.25,463.55,-5.48,439.25,-0.9,460.53,LMT
2025-04-09 00:00:00,459.0777893066406,3.21,473.82,0.99,463.62,2.66,471.28,LMT
2025-04-22 00:00:00,458.9188537597656,2.99,472.62,1.33,465.01,2.97,472.56,LMT
2025-03-11 00:00:00,33.88656997680664,5.03,35.59,8.27,36.69,-16.83,28.18,LNC
2025-04-24 00:00:00,31.492815017700195,0.19,31.55,4.58,32.93,2.38,32.24,LNC
2025-07-01 00:00:00,34.41411590576172,-1.29,33.97,-2.22,33.65,,,LNC
2025-04-17 00:00:00,3.890000104904175,-1.54,3.83,-5.91,3.66,-4.11,3.73,LND
2025-06-26 00:00:00,3.849999904632568,0.78,3.88,-2.6,3.75,,,LND
2025-06-30 00:00:00,3.829999923706055,-1.04,3.79,-2.61,3.73,,,LND
2025-04-09 00:00:00,217.3710479736328,4.42,226.97,6.63,231.78,8.94,236.81,LNG
2025-05-15 00:00:00,235.72000122070312,-3.06,228.51,0.54,236.99,1.11,238.34,LNG
2025-05-30 00:00:00,236.9900054931641,2.57,243.09,0.57,238.34,2.76,243.52,LNG
2025-06-26 00:00:00,242.08999633789065,-1.02,239.62,-2.83,235.23,,,LNG
2025-06-30 00:00:00,243.5200042724609,-2.77,236.78,-3.36,235.33,,,LNG
2025-02-11 00:00:00,7.353193283081055,1.6,7.47,-1.33,7.26,-8.54,6.72,LNKB
2025-02-27 00:00:00,7.372775554656982,-4.63,7.03,-10.26,6.62,-5.3,6.98,LNKB
2025-04-07 00:00:00,6.616213321685791,-5.38,6.26,0.75,6.67,1.49,6.72,LNKB
2025-06-03 00:00:00,6.860000133514404,3.79,7.12,-1.46,6.76,9.77,7.53,LNKB
2025-07-01 00:00:00,7.5,0.27,7.52,-1.33,7.4,,,LNKB
2025-07-14 00:00:00,7.5,,,,,,,LNKB
2025-03-24 00:00:00,0.7239999771118164,-34.94,0.47,-29.97,0.51,-13.26,0.63,LNKS
2025-04-14 00:00:00,0.5609999895095825,11.94,0.63,-4.99,0.53,6.95,0.6,LNKS
2025-06-16 00:00:00,0.5740000009536743,-1.92,0.56,-16.55,0.48,-8.54,0.52,LNKS
2025-07-02 00:00:00,0.5120000243186951,-4.1,0.49,3.52,0.53,,,LNKS
2025-01-23 00:00:00,138.31333923339844,-2.04,135.49,-5.34,130.92,-2.36,135.05,LNN
2025-02-11 00:00:00,131.22109985351562,5.32,138.21,0.8,132.27,-2.89,127.42,LNN
2025-04-09 00:00:00,125.9785385131836,-1.2,124.46,2.64,129.31,5.59,133.02,LNN
2025-04-11 00:00:00,126.45731353759766,-3.57,121.95,1.21,127.99,8.7,137.46,LNN
2025-04-15 00:00:00,128.1829071044922,-2.16,125.41,0.43,128.73,7.13,137.32,LNN
2025-04-24 00:00:00,129.31002807617188,0.59,130.07,2.87,133.02,6.01,137.08,LNN
2025-04-29 00:00:00,128.7614288330078,4.25,134.23,7.6,138.55,8.49,139.69,LNN
2025-05-23 00:00:00,137.97999572753906,1.32,139.8,-0.55,137.22,0.17,138.22,LNN
2025-07-17 00:00:00,138.63999938964844,,,,,,,LNN
2025-02-03 00:00:00,58.782257080078125,1.01,59.38,4.05,61.16,8.42,63.73,LNT
2025-02-21 00:00:00,62.29312515258789,2.74,64.0,-0.51,61.98,0.38,62.53,LNT
2025-04-09 00:00:00,59.92279052734375,0.0,59.92,1.51,60.83,1.98,61.11,LNT
2025-07-14 00:00:00,62.59000015258789,,,,,,,LNT
2025-01-27 00:00:00,98.30999755859376,-8.92,89.54,-11.6,86.91,-18.57,80.05,LNTH
2025-02-28 00:00:00,93.81999969482422,13.34,106.34,7.76,101.1,2.49,96.16,LNTH
2025-03-31 00:00:00,97.5999984741211,-2.2,95.45,4.64,102.13,6.52,103.96,LNTH
2025-04-07 00:00:00,95.4499969482422,7.0,102.13,4.32,99.57,9.84,104.84,LNTH
2025-04-09 00:00:00,100.16000366210938,0.36,100.52,3.47,103.64,-19.69,80.44,LNTH
2025-06-02 00:00:00,77.12999725341797,7.9,83.22,0.89,77.82,2.97,79.42,LNTH
2025-06-23 00:00:00,80.80999755859375,1.3,81.86,1.98,82.41,,,LNTH
2025-02-04 00:00:00,86.6500015258789,8.9,94.36,22.32,105.99,25.15,108.44,LNW
2025-03-19 00:00:00,104.5,0.95,105.49,-12.01,91.95,-25.01,78.36,LNW
2025-04-01 00:00:00,87.87000274658203,-11.46,77.8,-8.55,80.36,-2.83,85.38,LNW
2025-04-09 00:00:00,83.81999969482422,-6.51,78.36,-0.21,83.64,-3.91,80.54,LNW
2025-05-16 00:00:00,84.52999877929688,1.75,86.01,0.85,85.25,-0.37,84.22,LNW
2025-05-23 00:00:00,86.01000213623047,-0.88,85.25,2.76,88.38,-0.22,85.82,LNW
2025-06-04 00:00:00,86.5999984741211,0.59,87.11,-0.58,86.1,14.92,99.52,LNW
2025-04-01 00:00:00,0.3059999942779541,-31.05,0.21,-14.05,0.26,-19.93,0.25,LNZA
2025-05-28 00:00:00,0.257999986410141,-10.47,0.23,22.48,0.32,20.16,0.31,LNZA
2025-06-04 00:00:00,0.231000006198883,36.8,0.32,16.45,0.27,21.21,0.28,LNZA
2025-06-16 00:00:00,0.3009999990463257,1.99,0.31,-5.65,0.28,-3.32,0.29,LNZA
2025-07-14 00:00:00,0.2939999997615814,,,,,,,LNZA
2025-02-27 00:00:00,5.378045082092285,0.18,5.39,-0.18,5.37,4.1,5.6,LOAN
2025-03-04 00:00:00,5.397217750549316,-1.95,5.29,0.71,5.44,5.68,5.7,LOAN
2025-03-06 00:00:00,5.387631416320801,-0.36,5.37,2.31,5.51,4.45,5.63,LOAN
2025-03-24 00:00:00,5.4930830001831055,3.14,5.67,-8.73,5.01,-7.57,5.08,LOAN
2025-06-18 00:00:00,5.116677761077881,1.34,5.19,11.11,5.69,4.56,5.35,LOAN
2025-02-28 00:00:00,72.66999816894531,-6.66,67.83,-9.38,65.85,-9.22,65.97,LOAR
2025-05-22 00:00:00,84.31999969482422,3.24,87.05,6.64,89.92,-2.23,82.44,LOAR
2025-02-04 00:00:00,35.19815826416016,2.67,36.14,-5.13,33.39,-14.72,30.02,LOB
2025-02-11 00:00:00,36.1362419128418,-7.59,33.39,-12.68,31.56,-21.99,28.19,LOB
2025-04-09 00:00:00,25.68171501159668,-7.04,23.87,2.72,26.38,3.54,26.59,LOB
2025-06-03 00:00:00,27.709999084472656,5.88,29.34,-0.65,27.53,14.51,31.73,LOB
2025-06-18 00:00:00,27.96999931335449,6.69,29.84,15.37,32.27,15.41,32.28,LOB
2025-06-23 00:00:00,29.229999542236328,1.95,29.8,9.07,31.88,,,LOB
2025-07-01 00:00:00,31.200000762939453,3.14,32.18,1.96,31.81,,,LOB
2025-07-14 00:00:00,32.4900016784668,,,,,,,LOB
2025-05-19 00:00:00,1.1799999475479126,-23.73,0.9,-42.12,0.68,-49.49,0.6,LOBO
2025-06-11 00:00:00,0.6600000262260437,-11.36,0.58,-24.24,0.5,-25.45,0.49,LOBO
2025-02-20 00:00:00,2.25,1.78,2.29,6.22,2.39,-12.0,1.98,LOCL
2025-04-16 00:00:00,3.690000057220459,-41.19,2.17,-35.23,2.39,-33.06,2.47,LOCL
2025-05-28 00:00:00,2.138000011444092,-3.18,2.07,-6.45,2.0,3.84,2.22,LOCL
2025-06-25 00:00:00,2.319999933242798,21.12,2.81,13.36,2.63,,,LOCL
2025-02-03 00:00:00,12.050000190734863,1.41,12.22,4.23,12.56,-10.46,10.79,LOCO
2025-02-18 00:00:00,12.5600004196167,-9.95,11.31,-14.09,10.79,-19.03,10.17,LOCO
2025-04-01 00:00:00,10.420000076293944,-2.4,10.17,-6.05,9.79,-10.27,9.35,LOCO
2025-04-25 00:00:00,9.65999984741211,-6.0,9.08,-6.21,9.06,-5.49,9.13,LOCO
2025-05-30 00:00:00,10.5,5.24,11.05,-2.19,10.27,4.86,11.01,LOCO
2025-03-21 00:00:00,2.8299999237060547,-10.25,2.54,-33.22,1.89,-30.39,1.97,LODE
2025-07-02 00:00:00,3.809999942779541,-5.51,3.6,-9.97,3.43,,,LODE
2025-02-12 00:00:00,100.37999725341795,2.88,103.27,0.83,101.21,-11.36,88.98,LOGI
2025-03-17 00:00:00,90.1999969482422,1.5,91.55,-6.42,84.41,-18.55,73.47,LOGI
2025-04-11 00:00:00,71.66999816894531,-0.81,71.09,9.5,78.48,20.32,86.23,LOGI
2025-06-26 00:00:00,88.73999786376953,4.45,92.69,6.09,94.14,,,LOGI
2025-03-07 00:00:00,10.880000114440918,0.46,10.93,3.58,11.27,-9.47,9.85,LOMA
2025-03-21 00:00:00,11.270000457763672,-3.55,10.87,-12.6,9.85,-8.16,10.35,LOMA
2025-05-19 00:00:00,12.68000030517578,8.6,13.77,-1.18,12.53,-10.96,11.29,LOMA
2025-06-12 00:00:00,12.34000015258789,-9.64,11.15,-8.1,11.34,-15.15,10.47,LOMA
2025-02-03 00:00:00,1.2400000095367432,-8.06,1.14,0.81,1.25,0.4,1.25,LOOP
2025-02-28 00:00:00,1.3300000429153442,-9.77,1.2,-12.03,1.17,-9.77,1.2,LOOP
2025-03-21 00:00:00,1.2100000381469729,-0.83,1.2,-17.36,1.0,-11.57,1.07,LOOP
2025-05-01 00:00:00,1.0950000286102295,-12.51,0.96,-15.07,0.93,18.72,1.3,LOOP
2025-05-09 00:00:00,1.0,2.0,1.02,2.0,1.02,70.0,1.7,LOOP
2025-05-22 00:00:00,0.9800000190734864,32.65,1.3,76.53,1.73,58.16,1.55,LOOP
2025-01-24 00:00:00,171.58999633789062,2.36,175.64,5.16,180.45,3.5,177.59,LOPE
2025-02-26 00:00:00,179.38999938964844,0.9,181.0,-6.03,168.57,-3.52,173.07,LOPE
2025-03-27 00:00:00,178.17999267578125,-1.7,175.15,-4.42,170.31,-1.43,175.64,LOPE
2025-04-09 00:00:00,174.07000732421875,2.64,178.67,0.51,174.95,10.78,192.84,LOPE
2025-05-09 00:00:00,196.1000061035156,0.68,197.44,-0.98,194.17,-5.39,185.54,LOPE
2025-05-30 00:00:00,197.8500061035156,-1.84,194.2,-6.57,184.86,-4.47,189.0,LOPE
2025-06-12 00:00:00,183.75,2.63,188.59,3.1,189.45,-5.97,172.78,LOPE
2025-03-21 00:00:00,1.5800000429153442,13.92,1.8,-12.34,1.38,-18.99,1.28,LOT
2025-04-23 00:00:00,1.309999942779541,24.43,1.63,40.46,1.84,58.02,2.07,LOT
2025-05-15 00:00:00,2.259999990463257,-2.21,2.21,-5.31,2.14,-3.54,2.18,LOT
2025-04-02 00:00:00,18.26000022888184,-12.76,15.93,7.28,19.59,4.98,19.17,LOVE
2025-06-27 00:00:00,18.790000915527344,-1.17,18.57,-3.78,18.08,,,LOVE
2025-03-31 00:00:00,232.00567626953125,-6.98,215.8,-3.9,222.96,-3.77,223.27,LOW
2025-04-04 00:00:00,222.1178436279297,-1.32,219.19,-4.71,211.65,1.38,225.19,LOW
2025-04-09 00:00:00,222.0283203125,-3.94,213.28,0.01,222.05,1.1,224.48,LOW
2025-05-07 00:00:00,223.50999450683597,2.24,228.51,1.73,227.37,1.83,227.59,LOW
2025-05-15 00:00:00,232.4499969482422,-3.74,223.75,-2.89,225.73,-6.53,217.27,LOW
2025-05-30 00:00:00,225.72999572753903,-0.2,225.27,-3.75,217.27,-1.71,221.87,LOW
2025-07-01 00:00:00,228.63999938964844,-1.34,225.57,-5.27,216.6,,,LOW
2025-04-16 00:00:00,7.03000020980835,-3.41,6.79,-3.2,6.8,-14.37,6.02,LPA
2025-05-02 00:00:00,7.005000114440918,-12.71,6.11,-11.63,6.19,18.49,8.3,LPA
2025-05-19 00:00:00,6.300000190734863,25.56,7.91,29.52,8.16,8.73,6.85,LPA
2025-06-13 00:00:00,7.179999828338623,-14.07,6.17,-4.87,6.83,-9.47,6.5,LPA
2025-06-18 00:00:00,7.090000152587891,-1.27,7.0,5.92,7.51,1.41,7.19,LPA
2025-02-14 00:00:00,3.630000114440918,-13.77,3.13,-17.08,3.01,-3.58,3.5,LPCN
2025-03-24 00:00:00,3.680000066757202,-13.59,3.18,-22.83,2.84,-18.21,3.01,LPCN
2025-04-09 00:00:00,3.059999942779541,-1.63,3.01,3.92,3.18,5.65,3.23,LPCN
2025-04-28 00:00:00,3.2799999713897705,4.27,3.42,-10.98,2.92,7.32,3.52,LPCN
2025-07-18 00:00:00,3.2300000190734863,,,,,,,LPCN
2025-03-04 00:00:00,19.9893798828125,-0.34,19.92,10.28,22.05,8.33,21.65,LPG
2025-06-03 00:00:00,21.790000915527344,3.58,22.57,18.17,25.75,18.22,25.76,LPG
2025-07-09 00:00:00,26.549999237060547,4.97,27.87,,,,,LPG
2025-07-17 00:00:00,28.68000030517578,,,,,,,LPG
2025-05-09 00:00:00,3.0899999141693115,1.62,3.14,-2.59,3.01,7.77,3.33,LPL
2025-05-30 00:00:00,3.1700000762939453,2.21,3.24,4.73,3.32,7.89,3.42,LPL
2025-06-03 00:00:00,3.1600000858306885,6.96,3.38,6.96,3.38,11.39,3.52,LPL
2025-07-17 00:00:00,3.470000028610229,,,,,,,LPL
2025-03-28 00:00:00,336.6292419433594,-15.9,283.09,-7.56,311.18,-6.37,315.19,LPLA
2025-04-09 00:00:00,318.6331787109375,-4.03,305.8,-0.95,315.6,6.31,338.73,LPLA
2025-04-11 00:00:00,311.178955078125,-5.8,293.13,1.29,315.19,20.98,376.46,LPLA
2025-04-29 00:00:00,319.07281494140625,3.7,330.86,19.94,382.69,19.38,380.92,LPLA
2025-06-03 00:00:00,386.010009765625,-1.76,379.22,-2.07,378.01,-2.47,376.47,LPLA
2025-06-12 00:00:00,379.3900146484375,0.05,379.58,-3.8,364.96,-2.35,370.48,LPLA
2025-07-17 00:00:00,378.8699951171875,,,,,,,LPLA
2025-05-15 00:00:00,2.1050000190734863,-7.36,1.95,-14.96,1.79,-2.14,2.06,LPRO
2025-07-07 00:00:00,2.299999952316284,8.7,2.5,,,,,LPRO
2025-04-02 00:00:00,0.8199999928474426,-9.76,0.74,-9.76,0.74,4.88,0.86,LPSN
2025-04-11 00:00:00,0.7400000095367432,-4.05,0.71,18.92,0.88,14.86,0.85,LPSN
2025-06-02 00:00:00,0.7799999713897705,0.0,0.78,-1.28,0.77,25.64,0.98,LPSN
2025-06-25 00:00:00,0.8399999737739563,27.38,1.07,15.48,0.97,,,LPSN
2025-07-16 00:00:00,0.959999978542328,,,,,,,LPSN
2025-02-05 00:00:00,3.259999990463257,7.67,3.51,-22.39,2.53,-30.37,2.27,LPTH
2025-03-21 00:00:00,2.2799999713897705,-11.4,2.02,-23.68,1.74,-14.04,1.96,LPTH
2025-04-07 00:00:00,1.840000033378601,1.63,1.87,5.43,1.94,24.46,2.29,LPTH
2025-04-24 00:00:00,2.119999885559082,10.38,2.34,13.68,2.41,12.26,2.38,LPTH
2025-01-31 00:00:00,0.5600000023841858,-9.11,0.51,-10.0,0.5,-24.46,0.42,LPTX
2025-04-02 00:00:00,0.3400000035762787,-11.47,0.3,8.53,0.37,22.06,0.41,LPTX
2025-04-09 00:00:00,0.3009999990463257,22.59,0.37,30.56,0.39,19.93,0.36,LPTX
2025-06-04 00:00:00,0.4050000011920929,7.65,0.44,-3.7,0.39,-28.15,0.29,LPTX
2025-06-09 00:00:00,0.4110000133514404,-4.62,0.39,-31.87,0.28,-17.03,0.34,LPTX
2025-02-18 00:00:00,112.29139709472656,-10.7,100.27,-15.48,94.91,-17.77,92.34,LPX
2025-04-09 00:00:00,89.41529083251953,-6.52,83.58,-2.95,86.77,0.76,90.09,LPX
2025-05-15 00:00:00,93.16419219970705,-1.81,91.48,-3.32,90.07,-5.22,88.3,LPX
2025-05-23 00:00:00,92.63999938964844,-3.7,89.21,-0.18,92.47,-4.8,88.19,LPX
2025-06-03 00:00:00,91.16000366210938,-0.43,90.77,-5.68,85.98,1.56,92.58,LPX
2025-06-23 00:00:00,87.80999755859375,-2.07,85.99,2.39,89.91,,,LPX
2025-07-01 00:00:00,91.27999877929688,-0.85,90.5,-4.32,87.34,,,LPX
2025-03-19 00:00:00,14.920000076293944,-0.34,14.87,-2.68,14.52,-8.31,13.68,LQDA
2025-04-24 00:00:00,14.029999732971191,-0.36,13.98,9.41,15.35,10.91,15.56,LQDA
2025-06-04 00:00:00,17.600000381469727,-19.72,14.13,-22.5,13.64,-30.74,12.19,LQDA
2025-07-17 00:00:00,14.600000381469728,,,,,,,LQDA
2025-04-09 00:00:00,30.520000457763672,1.57,31.0,3.18,31.49,-7.27,28.3,LQDT
